ID,disbursed_value,asset_cost,Loan to Value,branch_id,supplier_id,manufacturer_id,pincode,DOB,Emp_Type,DisbursalDate,Region_ID,Employee_code_ID,MobileNo_Avl_Flag,id1_flag,id2_flag,id3_flag,id4_flag,id5_flag,Bureau_Score,Score_Category,primary_accs,active_accs,overdue_accs,total_balance_outstanding,total_sanctioned_amount,total_disbursed_amount,secondary_accs,secondary_active_accs,secondary_overdue_accs,secondary_total_balance_outstanding,secondary_total_sanctioned_amount,secondary_total_disbursed_amount,primary_emi,seconday_emi,loans_6months,loabs_default_6months,acvg_loan_tenure,credit_hist_length,inquiries,default
423669,52803,61300,88.09,136,20498,45,3766,3/3/93,Salaried,6/8/18,8,206,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
488307,49803,63500,80.31,136,23384,86,3790,5/2/81,Self employed,4/9/18,8,206,1,1,0,0,0,0,740,C-Very Low Risk,3,1,0,10092,10000,10000,0,0,0,0,0,0,0,0,1,0,0yrs 8mon,1yrs 1mon,0,0
613360,81464,117800,70.29,136,14100,51,3721,15/3/91,Salaried,24/10/18,8,206,1,1,0,0,0,0,618,H-Medium Risk,4,3,1,13194,132194,134992,0,0,0,0,0,0,0,0,0,0,4yrs 4mon,9yrs 4mon,0,0
490173,56259,64000,89.84,136,15706,45,3720,28/5/77,Salaried,5/9/18,8,206,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
440303,54259,62000,89.52,136,16594,86,3721,4/4/93,Salaried,16/8/18,8,206,1,1,0,0,0,0,778,B-Very Low Risk,1,1,0,2181,18010,18010,0,0,0,0,0,0,0,0,0,0,1yrs 0mon,1yrs 0mon,0,0
528621,46849,70632,68.38,78,16845,51,2059,1/6/83,Salaried,22/9/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
549013,52503,72372,74.61,78,18103,86,2042,1/1/92,Salaried,29/9/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
461539,50778,70534,74.01,78,23549,49,2042,1/1/88,Self employed,24/8/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
576345,54373,68924,82.7,78,18103,86,2042,1/1/77,Self employed,13/10/18,4,104,1,1,0,0,0,0,393,K-High Risk,2,2,1,32156,93900,93900,0,0,0,0,0,0,3917,0,0,1,1yrs 11mon,2yrs 6mon,1,0
616213,51848,68948,80.5,78,16801,45,2043,25/12/82,Salaried,25/10/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
434702,50778,71034,73.49,78,23549,49,2042,2/6/85,Self employed,12/8/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
626470,51103,70142,74.99,78,16845,51,2043,1/1/89,Salaried,26/10/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
495325,46549,69100,69.46,78,20343,120,2042,1/1/70,Salaried,7/9/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
522164,46869,74082,66.14,78,18103,86,2077,1/1/89,Self employed,20/9/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
616230,42294,70241,62.21,78,16845,51,2041,9/2/95,Salaried,25/10/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
624147,51103,70142,74.99,78,16845,51,2043,1/1/73,Self employed,26/10/18,4,104,1,1,0,0,0,0,634,G-Low Risk,4,4,0,1022661,1055057,1055057,0,0,0,0,0,0,0,0,3,0,0yrs 7mon,1yrs 6mon,0,0
447627,46849,59286,80.96,78,16801,45,2069,1/1/79,Self employed,18/8/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
418319,50403,68422,76.58,78,16845,51,2050,1/1/66,Salaried,1/8/18,4,104,1,1,0,0,0,0,796,B-Very Low Risk,2,2,0,7439,34271,34271,0,0,0,0,0,0,0,0,0,0,4yrs 2mon,7yrs 9mon,0,0
517833,48149,71077,69.78,78,18103,86,2042,2/8/93,Self employed,19/9/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
548403,46245,69195,68.94,78,16845,51,2094,2/7/75,Self employed,29/9/18,4,104,1,1,0,0,0,0,481,K-High Risk,5,4,2,2440828,2616539,2616539,0,0,0,0,0,0,9541,0,0,3,2yrs 6mon,8yrs 7mon,0,0
462933,28429,39202,75,78,17962,48,2053,1/6/76,Salaried,24/8/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
526966,37039,51221,74.97,78,17502,51,2042,1/1/91,Salaried,21/9/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
592592,68412,96500,74.92,78,18103,86,2042,1/1/83,Self employed,20/10/18,4,104,1,1,0,0,0,0,583,I-Medium Risk,3,2,2,297786,363100,363100,0,0,0,0,0,0,11090,0,1,1,0yrs 7mon,0yrs 11mon,0,1
606632,47579,64441,78.83,78,16801,45,2042,1/1/87,Self employed,23/10/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
615388,41850,65070,68.85,78,17962,48,2043,1/6/93,Self employed,24/10/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
474018,47047,59286,84.17,78,16801,45,2059,1/1/94,Self employed,29/8/18,4,104,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
551229,52478,63509,86.6,78,16801,45,2042,3/1/90,Salaried,30/9/18,4,104,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,7749,25000,25000,0,0,0,0,0,0,1389,0,0,0,1yrs 2mon,1yrs 2mon,0,0
619225,70837,130592,56.67,255,23529,120,5844,1/1/95,Self employed,25/10/18,3,67,1,0,0,0,1,0,15,Not Scored: Sufficient History Not Available,1,1,0,22900,22900,22900,0,0,0,0,0,0,0,0,1,0,0yrs 1mon,0yrs 1mon,0,0
559449,51498,75208,71.8,255,23415,45,5838,1/10/98,,6/10/18,3,67,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
491509,28529,52435,57.21,255,23094,48,5839,30/7/90,Self employed,5/9/18,3,67,1,1,0,0,0,0,446,K-High Risk,1,1,1,13500,13500,13500,0,0,0,0,0,0,0,0,0,0,0yrs 8mon,0yrs 8mon,0,1
571238,49538,77653,66.96,255,23415,45,5844,1/1/91,Self employed,12/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
577430,36439,78892,48.17,255,23415,45,5838,1/1/80,Self employed,14/10/18,3,67,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
629351,42794,80610,55.82,255,23415,45,5834,12/5/90,Self employed,27/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
554912,52478,76723,71.69,255,23415,45,5844,16/6/92,Self employed,3/10/18,3,67,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
638661,32341,78283,43.43,255,23415,45,5847,29/10/91,Self employed,29/10/18,3,67,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
458196,40394,69662,60.29,255,23415,45,5843,1/9/89,Self employed,23/8/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
450899,65789,93518,73.78,255,23094,48,5843,23/2/96,Self employed,20/8/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
527216,44909,71253,65.96,255,23415,45,5838,25/2/77,Self employed,21/9/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
618973,55259,102809,55.44,255,23094,48,5843,5/1/93,Self employed,25/10/18,3,67,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
475481,60667,72325,88.49,255,23415,45,5848,19/10/94,Self employed,30/8/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
586933,57313,80610,74.43,255,23415,45,5844,23/7/97,Self employed,18/10/18,3,67,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
590544,58227,76710,79.52,255,23415,45,5843,10/1/95,Self employed,20/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
453058,30824,69106,47.75,255,23415,45,5833,7/6/82,Self employed,21/8/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
494334,41514,56394,78.02,255,23415,45,5851,8/5/99,,7/9/18,3,67,1,1,0,0,0,0,624,H-Medium Risk,2,1,0,30513,51000,51000,0,0,0,0,0,0,0,0,0,0,1yrs 4mon,1yrs 8mon,0,0
529105,72817,112603,66.61,255,23094,48,5843,1/1/97,Self employed,23/9/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
558373,26529,75208,37.23,255,23415,45,5844,25/1/85,Self employed,5/10/18,3,67,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
616707,63213,100417,64.73,255,23094,48,5833,9/1/94,Self employed,25/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
476505,69817,106425,67.65,255,23094,48,5848,16/5/95,Self employed,30/8/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
568125,72123,108569,68.16,255,23805,51,5841,6/1/99,,10/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
538239,47645,76723,65.17,255,23415,45,5833,1/1/78,Self employed,26/9/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
601211,44705,64198,73.21,255,23415,45,5833,10/4/84,Self employed,22/10/18,3,67,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,6780,11975,11975,0,0,0,0,0,0,0,0,1,0,0yrs 5mon,0yrs 5mon,1,0
619168,67169,106849,64.58,255,23094,48,5848,8/5/93,Self employed,25/10/18,3,67,1,1,0,0,0,0,763,B-Very Low Risk,1,1,0,0,16500,16500,0,0,0,0,0,0,0,0,0,0,1yrs 7mon,1yrs 7mon,0,1
627087,81486,101446,83.79,255,23415,45,5839,18/6/97,Self employed,26/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
614698,33484,78283,44.71,255,23415,45,5833,1/1/83,Self employed,24/10/18,3,67,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
470352,45349,69662,67.47,255,23415,45,5848,6/8/96,Self employed,28/8/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
479600,66482,94500,74.07,255,23094,48,5843,22/6/89,Self employed,30/8/18,3,67,1,1,0,0,0,0,737,C-Very Low Risk,2,2,0,33799,63523,63523,0,0,0,0,0,0,0,0,0,0,0yrs 10mon,1yrs 2mon,0,0
647918,90175,118688,79.2,255,23094,48,5843,19/8/97,Self employed,31/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
507250,52478,76723,71.69,255,23415,45,5838,1/4/88,Self employed,14/9/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
580069,68817,106849,66.45,255,23094,48,5843,1/3/97,Self employed,15/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
588199,44705,82788,56.77,255,23415,45,5833,3/4/94,Self employed,19/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
568097,56579,80461,73.33,255,23415,45,5843,1/1/83,Self employed,10/10/18,3,67,1,0,0,1,0,0,590,I-Medium Risk,1,1,0,280713,300000,300000,0,0,0,0,0,0,0,0,0,0,0yrs 9mon,0yrs 9mon,1,0
564344,23574,105133,23.78,255,23094,48,5843,28/12/94,Self employed,9/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
634259,57259,76710,76.91,255,23415,45,5848,16/4/93,Self employed,28/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
499247,82686,125429,67.77,255,23094,48,5844,15/2/90,Self employed,11/9/18,3,67,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
527346,48558,87890,58.03,255,23415,45,5843,28/11/82,Self employed,21/9/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
472905,45389,64442,74.49,255,23415,45,5841,6/5/92,Self employed,29/8/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
550285,60187,76723,82.11,255,23415,45,5834,1/11/91,Self employed,29/9/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
500461,60213,100633,61.61,255,23094,48,5855,1/1/81,Self employed,11/9/18,3,67,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
574233,60187,78892,79.86,255,23415,45,5848,1/1/82,Self employed,13/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
571161,52303,99363,54.35,255,23094,48,5843,11/8/88,Self employed,12/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
421111,56079,84308,69.98,255,23529,120,5848,20/11/90,Self employed,4/8/18,3,67,1,1,0,0,0,0,710,D-Very Low Risk,3,2,0,80305,112475,112475,0,0,0,0,0,0,0,0,0,0,0yrs 8mon,1yrs 3mon,0,0
649795,56333,76710,76.91,255,23415,45,5844,1/1/97,Self employed,31/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
608245,39074,76710,53.45,255,23415,45,5838,19/10/95,Self employed,23/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
559500,43394,68659,65.54,255,23094,48,5843,15/7/79,Self employed,6/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
514355,36179,76723,49.53,255,23415,45,5844,27/1/65,Self employed,18/9/18,3,67,1,1,0,0,0,0,300,M-Very High Risk,1,1,1,60088,54000,54000,0,0,0,0,0,0,0,0,0,1,3yrs 11mon,3yrs 11mon,0,0
429302,55099,68219,85.02,255,23415,45,5841,20/7/70,Self employed,9/8/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
576755,62147,80461,80.78,255,23415,45,5833,1/1/89,Self employed,14/10/18,3,67,1,1,0,0,0,0,14,Not Scored: Only a Guarantor,1,1,0,105987,120000,120000,0,0,0,0,0,0,0,0,0,0,0yrs 9mon,0yrs 9mon,0,0
583159,43394,90395,49.78,255,23094,48,5844,15/8/81,Self employed,16/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
586953,70837,101446,72.95,255,23415,45,5838,25/9/92,Self employed,18/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
519893,54373,71253,80,255,23415,45,5838,1/1/86,Self employed,19/9/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
514190,38439,68659,58.26,255,23094,48,5839,17/7/90,Self employed,18/9/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
440801,81333,121086,70.2,255,23529,120,5833,12/11/79,Self employed,16/8/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
585493,59207,80461,77.06,255,23415,45,5843,4/9/82,Self employed,17/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
507264,36995,75208,51.86,255,23415,45,5834,16/9/89,Self employed,14/9/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
520783,55013,76140,74.86,255,23415,45,5839,25/11/95,Self employed,20/9/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
473525,47349,69662,70.34,255,23415,45,5852,13/4/95,Self employed,29/8/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 1mon,0,0
465092,55833,74545,79.15,255,23415,45,5848,24/5/92,Self employed,25/8/18,3,67,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
606689,51303,118688,44.65,255,23094,48,5848,3/8/95,Self employed,23/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
510295,65882,100633,67.57,255,23094,48,5848,21/7/92,Self employed,16/9/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
558407,43929,62819,73.23,255,23415,45,5852,15/5/94,Self employed,5/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
625521,57657,76710,78.57,255,23415,45,5833,1/1/90,Self employed,26/10/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
516208,53078,105317,52.22,255,23805,51,5848,15/12/96,Self employed,18/9/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
503931,51303,71253,74.38,255,23415,45,5838,1/1/86,Self employed,14/9/18,3,67,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
539411,37439,74734,50.85,255,23202,86,5844,1/1/73,Self employed,26/9/18,3,22,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
607044,52993,75341,74.33,255,23202,86,5844,8/5/97,Self employed,23/10/18,3,22,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
539320,72817,106798,69.29,255,23202,86,5842,1/1/70,Self employed,26/9/18,3,22,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
522477,49538,72235,71.99,255,23202,86,5816,1/1/85,Self employed,20/9/18,3,22,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
601202,50018,76490,69.29,255,23202,86,5829,13/1/91,Self employed,22/10/18,3,22,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
419406,64522,91986,73.92,255,23202,86,5853,4/6/75,Self employed,3/8/18,3,22,1,1,0,0,0,0,737,C-Very Low Risk,1,1,0,25695,35004,35004,0,0,0,0,0,0,1692,0,0,0,0yrs 7mon,0yrs 7mon,0,0
570138,30484,82143,38.96,255,23202,86,5842,13/4/90,Self employed,11/10/18,3,22,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
546358,63213,79683,80.32,255,23202,86,5842,1/1/90,Self employed,28/9/18,3,22,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
575050,24141,121269,21.44,255,23202,86,5842,1/1/75,Self employed,13/10/18,3,22,1,1,0,0,0,0,738,C-Very Low Risk,6,2,0,44095,59649,59649,0,0,0,0,0,0,5080,0,1,0,0yrs 11mon,1yrs 5mon,1,0
569007,33484,79711,42.65,255,23202,86,5841,1/1/92,Self employed,11/10/18,3,22,1,1,0,0,0,0,659,F-Low Risk,2,1,0,21920,21700,21700,0,0,0,0,0,0,21700,0,1,0,0yrs 6mon,1yrs 0mon,0,0
618944,81686,109916,76.42,255,23202,86,5845,1/1/95,Self employed,25/10/18,3,22,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
485565,44205,69650,67.48,255,23202,86,5842,1/1/77,Self employed,31/8/18,3,22,1,1,0,0,0,0,623,H-Medium Risk,2,1,0,71830,0,0,0,0,0,0,0,0,0,0,0,0,7yrs 1mon,9yrs 8mon,0,0
515732,66002,84726,81.44,255,23202,86,5853,2/10/96,Self employed,18/9/18,3,22,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
574852,29484,101875,30.43,255,23202,86,5829,7/3/97,Self employed,13/10/18,3,22,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
557648,44394,75015,59.99,255,23202,86,5853,1/1/92,Self employed,4/10/18,3,22,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 11mon,1yrs 11mon,0,0
575077,44705,82237,58.37,255,23202,86,5842,1/1/81,Self employed,13/10/18,3,22,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
599934,31484,68101,46.99,255,23202,86,5829,1/1/87,Self employed,22/10/18,3,22,1,0,0,1,0,0,614,H-Medium Risk,1,0,0,0,0,0,0,0,0,0,0,0,16667,0,0,0,2yrs 7mon,2yrs 7mon,0,0
454221,46349,73975,64.89,255,23202,86,5829,19/9/91,Self employed,21/8/18,3,22,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
453706,55013,72334,78.8,255,23202,86,5853,27/2/82,Self employed,21/8/18,3,22,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
